Tripoli tab-delimited output of processed data for:
A519__U.trip
produced on: 2021-12-27

Each column header shows ratio name, Tripolized mean, Tripolized stdErr, Fractionation Corrected flag.
Data is presented by blocks that are separated by blank lines. 
Any discarded value is shown as a negative number. 
Any missing value is represented by a blank entry. 

Time            	i208_S1         	i207_S1         	i204_S1         	R64S1           	R74S1           	R84S1           	R86S1           	R76S1           	R87S1           	R64S2           	R74S2           	R84S2           	R86S2           	R76S2           	R87S2           	R64S3           	R74S3           	R84S3           	R86S3           	R76S3           	R87S3           	
                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	
                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	                	
8.820276975E+003	1.468629802E+001	6.285857209E+000	4.104250839E-001	1.577039338E+001	1.453230933E+001	3.440409095E+001	2.239283483E+000	1.077086007E+000	2.378991148E+000	1.599288607E+001	1.510578674E+001	3.337395988E+001	2.151863159E+000	1.078622763E+000	2.312210472E+000	1.579606235E+001	1.467605948E+001	3.360889915E+001	3.126600742E+000	1.105028578E+000	2.383637877E+000	
3.213114636E+000	6.112320935E+000	6.076557210E+000	6.051655258E+000	2.369531368E+000	2.374037294E+000	2.334031144E+000	2.842216872E+000	4.020970890E+000	2.150408063E+000	1.773256520E+000	2.410450776E+000	2.196658433E+000	2.742089812E+000	1.266598167E+001	1.716920752E+000	1.682666064E+000	2.016308589E+000	1.810594496E+000	2.068543580E+001	7.068415628E+000	3.066268489E+000	
not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	not frac corr   	

9.800052000E+003	3.741012613E+000	1.577611060E+000	1.016060175E-001	1.696285214E+001	1.552674831E+001	3.681880962E+001	2.170555360E+000	9.153383042E-001	2.371314900E+000	1.696456154E+001	1.552741938E+001	3.681889746E+001	2.170341825E+000	9.152856289E-001	2.371218073E+000	1.696318471E+001	1.552585529E+001	3.681169062E+001	2.170093131E+000	9.152677140E-001	2.370992769E+000	

9.997208000E+003	3.813188550E+000	1.608072226E+000	1.035553252E-001	1.696316121E+001	1.552862901E+001	3.682271813E+001	2.170746223E+000	9.154324961E-001	2.371279404E+000	1.697005601E+001	1.553474497E+001	3.683900549E+001	2.170824036E+000	9.154209601E-001	2.371394289E+000	1.696955017E+001	1.553324761E+001	3.683286227E+001	2.170526732E+000	9.153600099E-001	2.371227396E+000	
1.004102200E+004	3.764723548E+000	1.587561873E+000	1.021696471E-001	1.697296436E+001	1.553848837E+001	3.684776895E+001	2.170968380E+000	9.154846520E-001	2.371386975E+000	1.697049813E+001	1.553231740E+001	3.683953973E+001	2.170798963E+000	9.152540651E-001	2.371799313E+000	1.696557496E+001	1.553102592E+001	3.682796506E+001	2.170746653E+000	9.154435357E-001	2.371251277E+000	
1.008479400E+004	3.763730120E+000	1.587328476E+000	1.022232555E-001	1.696087936E+001	1.552805639E+001	3.681872683E+001	2.170802942E+000	9.155218934E-001	2.371109809E+000	1.696250665E+001	1.552935904E+001	3.682589610E+001	2.171017341E+000	9.155108592E-001	2.371372572E+000	1.697285124E+001	1.553626145E+001	3.684112716E+001	2.170591531E+000	9.153595486E-001	2.371299381E+000	
1.012860900E+004	3.747274903E+000	1.580257185E+000	1.017467691E-001	1.696581882E+001	1.553127631E+001	3.682942403E+001	2.170801446E+000	9.154451353E-001	2.371306987E+000	1.696998586E+001	1.553324257E+001	3.683799390E+001	2.170773400E+000	9.153362115E-001	2.371558530E+000	1.696949779E+001	1.553384436E+001	3.683553666E+001	2.170691032E+000	9.153980016E-001	2.371308467E+000	
1.017242000E+004	3.727466534E+000	1.572035897E+000	1.011793500E-001	1.696908724E+001	1.553712193E+001	3.684019056E+001	2.171017807E+000	9.156132982E-001	2.371107772E+000	1.696559892E+001	1.553019864E+001	3.683074328E+001	2.170907343E+000	9.153934802E-001	2.371556484E+000	1.696570868E+001	1.553170867E+001	3.683148881E+001	2.170937242E+000	9.154765628E-001	2.371373916E+000	
1.021624200E+004	3.704401900E+000	1.562070565E+000	1.005153588E-001	1.697459063E+001	1.554061572E+001	3.685408823E+001	2.171132667E+000	9.155222688E-001	2.371468987E+000	1.697222017E+001	1.553913010E+001	3.685008702E+001	2.171200152E+000	9.155626044E-001	2.371438219E+000	1.697148410E+001	1.553470325E+001	3.683882124E+001	2.170630513E+000	9.153414726E-001	2.371388796E+000	
1.026005600E+004	3.687855195E+000	1.555321503E+000	1.001389404E-001	1.696394568E+001	1.553163531E+001	3.682738383E+001	2.170920877E+000	9.155673806E-001	2.371120818E+000	1.696926012E+001	1.553482170E+001	3.684551530E+001	2.171309476E+000	9.154684167E-001	2.371801622E+000	1.696430101E+001	1.553085119E+001	3.683227204E+001	2.171163552E+000	9.155019817E-001	2.371555273E+000	
1.030388100E+004	3.665270565E+000	1.545242482E+000	9.943710361E-002	1.697399569E+001	1.553989835E+001	3.686019033E+001	2.171568262E+000	9.155120946E-001	2.371971135E+000	1.697177753E+001	1.554021816E+001	3.685796353E+001	2.171720874E+000	9.156505929E-001	2.371779029E+000	1.697185184E+001	1.553908615E+001	3.684923125E+001	2.171196850E+000	9.155798845E-001	2.371389855E+000	
1.034769400E+004	3.627728686E+000	1.529602299E+000	9.844682807E-002	1.696963971E+001	1.553734467E+001	3.684962490E+001	2.171503079E+000	9.155966145E-001	2.371680984E+000	1.697599427E+001	1.554029080E+001	3.685978539E+001	2.171288751E+000	9.154274294E-001	2.371885177E+000	1.696981438E+001	1.553668275E+001	3.684817885E+001	2.171395516E+000	9.155481845E-001	2.371688954E+000	
1.039152100E+004	3.607099581E+000	1.521014362E+000	9.791626769E-002	1.696502876E+001	1.553382699E+001	3.683861391E+001	2.171444236E+000	9.156381170E-001	2.371509219E+000	1.697311906E+001	1.553991074E+001	3.686171141E+001	2.171770038E+000	9.155601097E-001	2.372067126E+000	1.697396832E+001	1.554019689E+001	3.685840978E+001	2.171466865E+000	9.155311587E-001	2.371810991E+000	

1.049377100E+004	3.563077763E+000	1.502414737E+000	9.665077981E-002	1.697539315E+001	1.554477615E+001	3.686548386E+001	2.171701329E+000	9.157240727E-001	2.371567368E+000	1.697524896E+001	1.554428399E+001	3.686999183E+001	2.171985337E+000	9.157028579E-001	2.371932465E+000	1.697390386E+001	1.554346744E+001	3.686237147E+001	2.171708511E+000	9.157273169E-001	2.371566809E+000	
1.053756900E+004	3.489620657E+000	1.471307923E+000	9.462734483E-002	1.697894961E+001	1.554844349E+001	3.687750791E+001	2.171954612E+000	9.157482556E-001	2.371781326E+000	1.697651042E+001	1.554710461E+001	3.687837123E+001	2.172317532E+000	9.158009642E-001	2.372041106E+000	1.697554078E+001	1.554318823E+001	3.686806696E+001	2.171834609E+000	9.156225678E-001	2.371975839E+000	
1.058138500E+004	3.437988028E+000	1.449409740E+000	9.322844853E-002	1.697924966E+001	1.554686110E+001	3.687702715E+001	2.171887916E+000	9.156388777E-001	2.371991807E+000	1.697879413E+001	1.554881343E+001	3.688604976E+001	2.172477590E+000	9.157784298E-001	2.372274253E+000	1.697647075E+001	1.554477311E+001	3.686853617E+001	2.171743275E+000	9.156657670E-001	2.371764188E+000	
1.062519200E+004	3.396941489E+000	1.432228608E+000	9.210208408E-002	1.697855062E+001	1.555044734E+001	3.688235204E+001	2.172290961E+000	9.158877980E-001	2.371787206E+000	1.698253312E+001	1.555158277E+001	3.689065505E+001	2.172270461E+000	9.157398755E-001	2.372147942E+000	1.697766253E+001	1.554808221E+001	3.688105826E+001	2.172328387E+000	9.157963989E-001	2.372064784E+000	
1.066897500E+004	3.348022344E+000	1.411238265E+000	9.077269312E-002	1.697627838E+001	1.554694718E+001	3.688358502E+001	2.172654347E+000	9.158042080E-001	2.372400485E+000	1.698784486E+001	1.555817409E+001	3.690767332E+001	2.172593029E+000	9.158415455E-001	2.372236813E+000	1.698286462E+001	1.555343674E+001	3.689711374E+001	2.172608365E+000	9.158311682E-001	2.372280438E+000	
1.071278100E+004	3.311175231E+000	1.395847851E+000	8.970165049E-002	1.698780919E+001	1.556100522E+001	3.691320297E+001	2.172923098E+000	9.160101251E-001	2.372160567E+000	1.698653919E+001	1.555513430E+001	3.690268711E+001	2.172466487E+000	9.157329887E-001	2.372379846E+000	1.697854689E+001	1.555066714E+001	3.688192539E+001	2.172266309E+000	9.159009450E-001	2.371726245E+000	
1.075656600E+004	3.216869615E+000	1.355938515E+000	8.719040900E-002	1.698090328E+001	1.555146410E+001	3.689476459E+001	2.172720967E+000	9.158207806E-001	2.372430298E+000	1.698355435E+001	1.555409703E+001	3.690609157E+001	2.173048751E+000	9.158328526E-001	2.372756934E+000	1.698848353E+001	1.555921195E+001	3.691426899E+001	2.172899596E+000	9.158682069E-001	2.372502484E+000	
1.080036600E+004	3.108688884E+000	1.310409543E+000	8.420423056E-002	1.698901010E+001	1.556227679E+001	3.691844060E+001	2.173077794E+000	9.160202208E-001	2.372303302E+000	1.698007782E+001	1.555249253E+001	3.690617336E+001	2.173498481E+000	9.159258685E-001	2.373006982E+000	1.698625273E+001	1.555674951E+001	3.691165338E+001	2.173030978E+000	9.158435211E-001	2.372709888E+000	
1.084420300E+004	3.031714417E+000	1.277871742E+000	8.211600216E-002	1.698878759E+001	1.556178709E+001	3.691989791E+001	2.173192038E+000	9.160033939E-001	2.372471600E+000	1.698605612E+001	1.555864496E+001	3.691786976E+001	2.173422100E+000	9.159657102E-001	2.372820375E+000	1.698933970E+001	1.556199167E+001	3.692323116E+001	2.173317611E+000	9.159856681E-001	2.372654602E+000	
1.088801700E+004	2.939752848E+000	1.238774806E+000	7.961469021E-002	1.698637567E+001	1.555962602E+001	3.692475396E+001	2.173786491E+000	9.160062349E-001	2.373113204E+000	1.699284111E+001	1.556419468E+001	3.694009888E+001	2.173862431E+000	9.159265702E-001	2.373402521E+000	1.699474035E+001	1.556817073E+001	3.693688546E+001	2.173430408E+000	9.160581693E-001	2.372589953E+000	

1.109007500E+004	2.406752949E+000	1.014010834E+000	6.511812873E-002	1.699409089E+001	1.557186691E+001	3.695979900E+001	2.174861794E+000	9.163106760E-001	2.373498259E+000	1.699975810E+001	1.557635454E+001	3.697090040E+001	2.174789792E+000	9.162691871E-001	2.373527150E+000	1.699815208E+001	1.557370502E+001	3.697116623E+001	2.175010911E+000	9.161998877E-001	2.373948022E+000	
1.113390700E+004	2.275882592E+000	9.588729729E-001	6.154605899E-002	1.700044639E+001	1.557976235E+001	3.697852680E+001	2.175150343E+000	9.164325448E-001	2.373497488E+000	1.699878253E+001	1.557580688E+001	3.697167183E+001	2.174959987E+000	9.162895551E-001	2.373660132E+000	1.699531566E+001	1.557206825E+001	3.696153240E+001	2.174807055E+000	9.162564888E-001	2.373578885E+000	
1.117770600E+004	2.142508793E+000	9.025997718E-001	5.793991436E-002	1.699847805E+001	1.557820342E+001	3.697811460E+001	2.175377966E+000	9.164469533E-001	2.373708547E+000	1.699773515E+001	1.557482365E+001	3.697634485E+001	2.175368926E+000	9.162881707E-001	2.374110019E+000	1.700169608E+001	1.558062319E+001	3.698571303E+001	2.175413139E+000	9.164158163E-001	2.373827579E+000	
1.122154700E+004	2.008841290E+000	8.462073139E-001	5.429833305E-002	1.700596905E+001	1.558440686E+001	3.699637129E+001	2.175493274E+000	9.164080454E-001	2.373935153E+000	1.700228274E+001	1.557993495E+001	3.698814749E+001	2.175481261E+000	9.163437158E-001	2.374088700E+000	1.700346044E+001	1.557832070E+001	3.698159860E+001	2.174945432E+000	9.161853113E-001	2.373914321E+000	
1.126533400E+004	1.867863041E+000	7.866706165E-001	5.048391420E-002	1.700121801E+001	1.558259951E+001	3.699917231E+001	2.176265977E+000	9.165578312E-001	2.374390249E+000	1.699623302E+001	1.557792946E+001	3.698367528E+001	2.175992482E+000	9.165518881E-001	2.374107250E+000	1.700330617E+001	1.558471565E+001	3.699763707E+001	2.175908420E+000	9.165697246E-001	2.373969336E+000	
1.130919500E+004	1.661413308E+000	6.996890176E-001	4.487273761E-002	1.701215301E+001	1.559274194E+001	3.702500440E+001	2.176385575E+000	9.165648776E-001	2.374502480E+000	1.701247464E+001	1.559696446E+001	3.703371728E+001	2.176856576E+000	9.167957509E-001	2.374418264E+000	1.700593207E+001	1.558545080E+001	3.701052396E+001	2.176330224E+000	9.164714248E-001	2.374684212E+000	
1.135298300E+004	1.443407297E+000	6.080020711E-001	3.901135105E-002	1.699967284E+001	1.558526056E+001	3.699967465E+001	2.176493336E+000	9.167976766E-001	2.374017072E+000	1.700675414E+001	1.558701678E+001	3.701884611E+001	2.176714369E+000	9.165192050E-001	2.374979550E+000	1.702201640E+001	1.560418705E+001	3.705180025E+001	2.176698658E+000	9.167061461E-001	2.374478089E+000	
1.139679900E+004	1.259728817E+000	5.304938479E-001	3.403779357E-002	1.700161534E+001	1.558543584E+001	3.700970845E+001	2.176834831E+000	9.167032383E-001	2.374634167E+000	1.701183402E+001	1.559719260E+001	3.704118353E+001	2.177377436E+000	9.168436858E-001	2.374862225E+000	1.701848640E+001	1.560069680E+001	3.705085412E+001	2.177094558E+000	9.166912047E-001	2.374948671E+000	
1.144061200E+004	1.104971718E+000	4.652142000E-001	2.981982358E-002	1.701703487E+001	1.560083676E+001	3.705493815E+001	2.177520258E+000	9.167776223E-001	2.375189146E+000	1.701859798E+001	1.560052291E+001	3.705731047E+001	2.177459654E+000	9.166749769E-001	2.375388997E+000	1.703369992E+001	1.561236141E+001	3.708162548E+001	2.176956601E+000	9.165572647E-001	2.375145215E+000	
1.148442300E+004	9.782569489E-001	4.118645816E-001	2.639759429E-002	1.701619341E+001	1.560235289E+001	3.705856443E+001	2.177841045E+000	9.169120562E-001	2.375190761E+000	1.701397547E+001	1.559896799E+001	3.704454115E+001	2.177300726E+000	9.168326364E-001	2.374807178E+000	1.701654324E+001	1.560460157E+001	3.706291913E+001	2.178052182E+000	9.170253528E-001	2.375127553E+000	

1.158676500E+004	7.400977842E-001	3.116331132E-001	1.995159401E-002	1.703010072E+001	1.561945942E+001	3.709466941E+001	2.178182620E+000	9.171677654E-001	2.374900975E+000	1.701655123E+001	1.560736056E+001	3.707328793E+001	2.178660495E+000	9.171870578E-001	2.375372042E+000	1.702574763E+001	1.561524950E+001	3.709203037E+001	2.178584529E+000	9.171549965E-001	2.375372251E+000	
1.163055400E+004	6.474764950E-001	2.725743923E-001	1.745307965E-002	1.702468662E+001	1.561755276E+001	3.709812297E+001	2.179078171E+000	9.173474445E-001	2.375412047E+000	1.701371842E+001	1.560409430E+001	3.707265143E+001	2.178985834E+000	9.171477932E-001	2.375828466E+000	1.702505181E+001	1.561695061E+001	3.710432719E+001	2.179395846E+000	9.172923988E-001	2.375900911E+000	
1.167433100E+004	5.674617463E-001	2.389002876E-001	1.528000978E-002	1.704065286E+001	1.563482557E+001	3.713752507E+001	2.179348724E+000	9.175015590E-001	2.375307925E+000	1.705111956E+001	1.563865424E+001	3.717039941E+001	2.179938935E+000	9.171628985E-001	2.376828521E+000	1.702455011E+001	1.561344433E+001	3.710061971E+001	2.179242298E+000	9.171134759E-001	2.376197009E+000	
1.171812600E+004	4.946476276E-001	2.081384695E-001	1.332308739E-002	1.703044708E+001	1.562239016E+001	3.712710222E+001	2.180042723E+000	9.173212008E-001	2.376531493E+000	1.704999712E+001	1.563901114E+001	3.715657108E+001	2.179271400E+000	9.172442100E-001	2.375890058E+000	1.702509847E+001	1.561994405E+001	3.710412748E+001	2.179378142E+000	9.174657096E-001	2.375432803E+000	
1.176191100E+004	4.358335333E-001	1.834066160E-001	1.172692350E-002	1.704697600E+001	1.563978958E+001	3.716520649E+001	2.180164182E+000	9.174524315E-001	2.376323946E+000	1.701216547E+001	1.560496981E+001	3.709033337E+001	2.180224113E+000	9.172829784E-001	2.376828269E+000	1.701576071E+001	1.561316713E+001	3.710758366E+001	2.180777240E+000	9.175709153E-001	2.376685227E+000	
1.180573000E+004	3.845019146E-001	1.617661274E-001	1.033796429E-002	1.705638014E+001	1.564777386E+001	3.719319432E+001	2.180603037E+000	9.174146998E-001	2.376900040E+000	1.705397703E+001	1.564031462E+001	3.717521466E+001	2.179856030E+000	9.171065841E-001	2.376884069E+000	1.705527272E+001	1.564423239E+001	3.719299325E+001	2.180732836E+000	9.172666220E-001	2.377425259E+000	
1.184951900E+004	3.384509602E-001	1.423648825E-001	9.118842092E-003	1.701638551E+001	1.561216666E+001	3.711556323E+001	2.181166101E+000	9.174784298E-001	2.377348644E+000	1.705875971E+001	1.564671759E+001	3.720010177E+001	2.180703780E+000	9.172248076E-001	2.377501962E+000	1.705909062E+001	1.564941375E+001	3.719711635E+001	2.180486474E+000	9.173650639E-001	2.376901585E+000	
1.189332300E+004	2.988115333E-001	1.256954681E-001	8.033767044E-003	1.705268626E+001	1.564589406E+001	3.719444834E+001	2.181148928E+000	9.175031912E-001	2.377265767E+000	1.708081352E+001	1.567740222E+001	3.725618460E+001	2.181171556E+000	9.178369754E-001	2.376425895E+000	1.705701657E+001	1.564169947E+001	3.720157942E+001	2.181013266E+000	9.170243464E-001	2.378359173E+000	
1.193712200E+004	2.645236245E-001	1.112644303E-001	7.108585285E-003	1.705087730E+001	1.565212006E+001	3.721185214E+001	2.182401027E+000	9.179656732E-001	2.377432066E+000	1.705399144E+001	1.564782227E+001	3.719962397E+001	2.181285484E+000	9.175460376E-001	2.377303585E+000	1.706631966E+001	1.566169314E+001	3.723091160E+001	2.181543083E+000	9.176959918E-001	2.377195828E+000	
1.198090000E+004	2.343882897E-001	9.857511832E-002	6.297032101E-003	1.706269095E+001	1.565421880E+001	3.722202554E+001	2.181486241E+000	9.174531057E-001	2.377763209E+000	1.701339085E+001	1.560943863E+001	3.713635303E+001	2.182771991E+000	9.174795763E-001	2.379096001E+000	1.701089617E+001	1.561169067E+001	3.712261903E+001	2.182284734E+000	9.177465147E-001	2.377873083E+000	

1.218297400E+004	1.296760113E-001	5.452608804E-002	3.492334943E-003	1.700397649E+001	1.561307518E+001	3.713160776E+001	2.183701429E+000	9.182014098E-001	2.378237940E+000	1.708731809E+001	1.568389650E+001	3.732312503E+001	2.184258808E+000	9.178676503E-001	2.379709980E+000	1.707617143E+001	1.567288316E+001	3.727596325E+001	2.182922759E+000	9.178218447E-001	2.378373071E+000	
1.222676300E+004	1.150112455E-001	4.834512583E-002	3.072308251E-003	1.715835449E+001	1.573576669E+001	3.743480020E+001	2.181724374E+000	9.170906628E-001	2.378962585E+000	1.706511447E+001	1.567451720E+001	3.727663811E+001	2.184376681E+000	9.185122802E-001	2.378168184E+000	1.714222676E+001	1.573874005E+001	3.744392039E+001	2.184309011E+000	9.181269311E-001	2.379092626E+000	
1.227055100E+004	1.017439567E-001	4.276005746E-002	2.728701211E-003	1.706722856E+001	1.567047990E+001	3.728658758E+001	2.184689063E+000	9.181619522E-001	2.379415808E+000	1.711842126E+001	1.570968427E+001	3.740007426E+001	2.184785250E+000	9.177063722E-001	2.380701841E+000	1.705075728E+001	1.566196189E+001	3.725981470E+001	2.185229318E+000	9.185493422E-001	2.379000471E+000	
1.231437200E+004	8.822109441E-002	3.711066675E-002	2.362409683E-003	1.709540315E+001	1.570881927E+001	3.734368982E+001	2.184428731E+000	9.188914196E-001	2.377243583E+000	1.709683554E+001	1.568916081E+001	3.734246196E+001	2.184173900E+000	9.176646037E-001	2.380143999E+000	1.701098029E+001	1.563332424E+001	3.718505848E+001	2.185944481E+000	9.190137182E-001	2.378576552E+000	
1.235817900E+004	7.680174756E-002	3.228790938E-002	2.067922218E-003	1.699036321E+001	1.561369625E+001	3.713957270E+001	2.185919879E+000	9.189736591E-001	2.378653466E+000	1.708792640E+001	1.567974478E+001	3.733138365E+001	2.184664352E+000	9.175920128E-001	2.380866792E+000	1.717534393E+001	1.576952447E+001	3.752458955E+001	2.184794068E+000	9.181489773E-001	2.379563799E+000	
1.240199500E+004	6.649522697E-002	2.796313412E-002	1.782462002E-003	1.708280502E+001	1.568792720E+001	3.730527041E+001	2.183790681E+000	9.183460901E-001	2.377960449E+000	1.706441347E+001	1.565489350E+001	3.726134770E+001	2.183570374E+000	9.174000342E-001	2.380172545E+000	1.711308786E+001	1.571694134E+001	3.740112202E+001	2.185527376E+000	9.184164462E-001	2.379669251E+000	
1.244582900E+004	5.786885761E-002	2.431483192E-002	1.544753262E-003	1.714093115E+001	1.574026902E+001	3.746155391E+001	2.185502851E+000	9.182855285E-001	2.379981807E+000	1.705332400E+001	1.568129963E+001	3.730534575E+001	2.187570338E+000	9.195450476E-001	2.378970279E+000	1.705770507E+001	1.567366176E+001	3.729068043E+001	2.186148739E+000	9.188611065E-001	2.379193899E+000	
1.248964300E+004	5.026974580E-002	2.111903708E-002	1.344800390E-003	1.709920299E+001	1.570421695E+001	3.738082334E+001	2.186114952E+000	9.184180665E-001	2.380304822E+000	1.707521609E+001	1.568513364E+001	3.733433995E+001	2.186463688E+000	9.185906377E-001	2.380237288E+000	1.712509091E+001	1.573418084E+001	3.750034897E+001	2.189789775E+000	9.187794049E-001	2.383368372E+000	
1.253345100E+004	4.343751930E-002	1.824636516E-002	1.149875840E-003	1.727465188E+001	1.586811769E+001	3.777583439E+001	2.186778330E+000	9.185781456E-001	2.380612189E+000	1.709367652E+001	1.570554428E+001	3.739363605E+001	2.187571293E+000	9.187926461E-001	2.380919463E+000	1.712715604E+001	1.573765273E+001	3.744472856E+001	2.186278241E+000	9.188713347E-001	2.379308351E+000	
1.257726200E+004	3.771526488E-002	1.582926995E-002	1.012736363E-003	1.702499947E+001	1.563019807E+001	3.724095063E+001	2.187427418E+000	9.180733370E-001	2.382628195E+000	1.707426623E+001	1.567484017E+001	3.729728703E+001	2.184415221E+000	9.180388760E-001	2.379436512E+000	1.708818534E+001	1.569018272E+001	3.734709431E+001	2.185550634E+000	9.181889358E-001	2.380284219E+000	

1.267950000E+004	2.709592372E-002	1.139004345E-002	7.330960242E-004	1.689017830E+001	1.553690522E+001	3.696094758E+001	2.188310089E+000	9.198781056E-001	2.378913114E+000	1.711845275E+001	1.575068816E+001	3.753668069E+001	2.192761299E+000	9.200999872E-001	2.383177186E+000	1.704022217E+001	1.565653349E+001	3.729469162E+001	2.188627076E+000	9.187986716E-001	2.382052939E+000	
1.272330000E+004	2.363135542E-002	9.933681348E-003	6.318123902E-004	1.708893264E+001	1.572251748E+001	3.740248812E+001	2.188696561E+000	9.200409297E-001	2.378912166E+000	1.721423501E+001	1.583865794E+001	3.770673062E+001	2.190438936E+000	9.200907234E-001	2.380677123E+000	1.712081491E+001	1.574903442E+001	3.751223393E+001	2.191030867E+000	9.198764490E-001	2.381875163E+000	
1.276708500E+004	2.026982100E-002	8.488573221E-003	5.313024385E-004	1.740809513E+001	1.597691372E+001	3.815119137E+001	2.191577601E+000	9.177864439E-001	2.387894935E+000	1.724381967E+001	1.583529022E+001	3.771576161E+001	2.187204595E+000	9.183168538E-001	2.381753734E+000	1.727619447E+001	1.584329956E+001	3.779340290E+001	2.187599993E+000	9.170595755E-001	2.385450250E+000	
1.281092100E+004	1.749811422E-002	7.338037117E-003	4.718557227E-004	1.693441405E+001	1.555144245E+001	3.708361132E+001	2.189837287E+000	9.183336611E-001	2.384576957E+000	1.688397900E+001	1.554263274E+001	3.698415128E+001	2.190487875E+000	9.205550861E-001	2.379529382E+000	1.713514399E+001	1.579515285E+001	3.756571572E+001	2.192319816E+000	9.217986647E-001	2.378306565E+000	
1.285471200E+004	1.506051844E-002	6.330241735E-003	3.904731556E-004	1.762093193E+001	1.621172069E+001	3.856992018E+001	2.188869484E+000	9.200262933E-001	2.379137966E+000	1.723177732E+001	1.580423374E+001	3.770023507E+001	2.187832071E+000	9.171563349E-001	2.385451626E+000	1.753868958E+001	1.613679877E+001	3.848185676E+001	2.194112427E+000	9.200686684E-001	2.384726817E+000	
1.289852600E+004	1.299554763E-002	5.439786819E-003	3.479139257E-004	1.704021019E+001	1.563543859E+001	3.735276650E+001	2.192036722E+000	9.175613687E-001	2.388981050E+000	1.698303847E+001	1.562240489E+001	3.723603534E+001	2.192542601E+000	9.198827944E-001	2.383502131E+000	1.734189774E+001	1.589856586E+001	3.796394578E+001	2.189145984E+000	9.167719762E-001	2.387884927E+000	
1.294235800E+004	1.104277990E-002	4.633475284E-003	2.913891985E-004	1.730954631E+001	1.590132821E+001	3.789701180E+001	2.189370601E+000	9.186450025E-001	2.383260775E+000	1.728479071E+001	1.588585354E+001	3.787051777E+001	2.190973464E+000	9.190654260E-001	2.383914574E+000	1.677175063E+001	1.543766348E+001	3.675939998E+001	2.191744964E+000	9.204562972E-001	2.381150491E+000	
1.298619100E+004	9.445669121E-003	3.964831739E-003	2.550773321E-004	1.678211704E+001	1.554364595E+001	3.703060968E+001	2.206551748E+000	9.262029287E-001	2.382363173E+000	1.717464738E+001	1.570030215E+001	3.747123962E+001	2.181776358E+000	9.141557203E-001	2.386657229E+000	1.738414457E+001	1.602680955E+001	3.813475624E+001	2.193651582E+000	9.219210924E-001	2.379435290E+000	
1.303001400E+004	7.962703586E-003	3.310938989E-003	2.046686683E-004	1.767693764E+001	1.617706812E+001	3.890533735E+001	2.200909350E+000	9.151510540E-001	2.404968383E+000	1.776519662E+001	1.631044806E+001	3.898735978E+001	2.194592079E+000	9.181124428E-001	2.390330396E+000	1.663846568E+001	1.530237216E+001	3.641306802E+001	2.188487131E+000	9.196985139E-001	2.379570150E+000	
1.307384900E+004	6.928262796E-003	2.912253742E-003	1.720977161E-004	1.829983106E+001	1.692209408E+001	4.025772656E+001	2.199896077E+000	9.247131311E-001	2.379003826E+000	1.621802849E+001	1.493876856E+001	3.566149340E+001	2.198879686E+000	9.211211196E-001	2.387177581E+000	1.714024842E+001	1.580176084E+001	3.771618244E+001	2.200445496E+000	9.219096741E-001	2.386834153E+000	

1.329511100E+004	6.376782073E-003	2.685282082E-003	1.751589129E-004	1.663615124E+001	1.533054777E+001	3.640569564E+001	2.188348442E+000	9.215201008E-001	2.374715907E+000	1.718183796E+001	1.573429569E+001	3.755241873E+001	2.185587992E+000	9.157516046E-001	2.386660292E+000	1.625311480E+001	1.491898524E+001	3.558576945E+001	2.189473826E+000	9.179154532E-001	2.385267421E+000	
1.333897500E+004	5.751000246E-003	2.413472803E-003	1.472412184E-004	1.777970101E+001	1.639128519E+001	3.905835816E+001	2.196794994E+000	9.219100582E-001	2.382873442E+000	1.783262251E+001	1.654816880E+001	3.917270880E+001	2.196688052E+000	9.279716876E-001	2.367192967E+000	1.779914287E+001	1.642256455E+001	3.916010711E+001	2.200111960E+000	9.226604150E-001	2.384530564E+000	
1.338286800E+004	5.393234056E-003	2.263143241E-003	1.389797404E-004	1.772907321E+001	1.628397949E+001	3.880590107E+001	2.188828520E+000	9.184901714E-001	2.383072338E+000	1.721811508E+001	1.579451234E+001	3.751022622E+001	2.178532670E+000	9.173194778E-001	2.374889799E+000	1.824740939E+001	1.677716453E+001	3.992354442E+001	2.187902050E+000	9.194272005E-001	2.379635983E+000	
1.342672900E+004	4.992314300E-003	2.101529708E-003	1.489289928E-004	1.525457509E+001	1.411095092E+001	3.352144003E+001	2.197467961E+000	9.250307421E-001	2.375562088E+000	1.796096034E+001	1.653440298E+001	3.926027356E+001	2.185867171E+000	9.205745498E-001	2.374459702E+000	1.837697273E+001	1.693842680E+001	4.038932106E+001	2.197822332E+000	9.217201901E-001	2.384478886E+000	
