Tripoli tab-delimited output of processed data for:
A521__U.trip
produced on: 2021-12-28

Each column header shows ratio name, Tripolized mean, Tripolized stdErr, Fractionation Corrected flag.
Data is presented by blocks that are separated by blank lines. 
Any discarded value is shown as a negative number. 
Any missing value is represented by a blank entry. 

Time            	i208_S1         	i207_S1         	i204_S1         	R64S1           	R74S1           	R84S1           	R86S1           	R76S1           	R87S1           	R64S2           	R74S2           	R84S2           	R86S2           	R76S2           	R87S2           	R64S3           	R74S3           	R84S3           	R86S3           	R76S3           	R87S3           	
1.111499000E+004	2.328388764E-002	2.635667673E-002	4.839223166E-003	2.226201388E+000	5.446468540E+000	4.811492845E+000	2.161301700E+000	2.446530026E+000	8.834151541E-001	2.236202923E+000	5.462769725E+000	4.828996221E+000	2.159462440E+000	2.442877464E+000	8.839831192E-001	2.224536750E+000	5.445128023E+000	4.808248350E+000	2.161460516E+000	2.447758179E+000	8.830367862E-001	
1.115880900E+004	2.256982633E-002	2.554074614E-002	4.680279489E-003	2.232870027E+000	5.457098491E+000	4.822324474E+000	2.159697795E+000	2.443983943E+000	8.836792083E-001	2.220956773E+000	5.429827062E+000	4.803658489E+000	2.162877976E+000	2.444814383E+000	8.846798312E-001	2.222316007E+000	5.428489310E+000	4.800500418E+000	2.160134024E+000	2.442717099E+000	8.843160857E-001	
1.120261100E+004	2.168464539E-002	2.454554427E-002	4.514248096E-003	2.222404705E+000	5.437349421E+000	4.803600717E+000	2.161442831E+000	2.446606331E+000	8.834452865E-001	2.224148409E+000	5.438911323E+000	4.809382597E+000	2.162347880E+000	2.445390470E+000	8.842546442E-001	2.225728094E+000	5.436925295E+000	4.810781818E+000	2.161441836E+000	2.442762577E+000	8.848350045E-001	
1.124641200E+004	2.081751271E-002	2.354802721E-002	4.328763537E-003	2.223810689E+000	5.439896869E+000	4.809112932E+000	2.162555003E+000	2.446205019E+000	8.840448722E-001	2.218925440E+000	5.434420448E+000	4.804716491E+000	2.165334808E+000	2.449122602E+000	8.841267505E-001	2.223709689E+000	5.439332253E+000	4.808703355E+000	2.162469039E+000	2.446062218E+000	8.840613389E-001	
1.129018500E+004	2.012581574E-002	2.276637790E-002	4.182005602E-003	2.222768184E+000	5.443889864E+000	4.812479382E+000	2.165083799E+000	2.449148725E+000	8.840148319E-001	2.236469468E+000	5.458126105E+000	4.824187370E+000	2.157054875E+000	2.440510001E+000	8.838541428E-001	2.222021306E+000	5.428771772E+000	4.800004130E+000	2.160197167E+000	2.443168190E+000	8.841786561E-001	
1.133399800E+004	2.094199867E-002	2.363588641E-002	4.344276262E-003	2.223538172E+000	5.440695983E+000	4.820595516E+000	2.167984151E+000	2.446864214E+000	8.860255252E-001	2.225441421E+000	5.443650270E+000	4.820640616E+000	2.166150306E+000	2.446099106E+000	8.855529610E-001	2.233930566E+000	5.443610671E+000	4.814642973E+000	2.155233939E+000	2.436785974E+000	8.844576263E-001	
1.137779900E+004	2.677708408E-002	3.029764329E-002	5.569084631E-003	2.227183605E+000	5.440327325E+000	4.808166127E+000	2.158854850E+000	2.442693684E+000	8.838008891E-001	2.224424814E+000	5.437259193E+000	4.807154180E+000	2.161077394E+000	2.444343885E+000	8.841134860E-001	2.223589508E+000	5.432349526E+000	4.800517712E+000	2.158904643E+000	2.443054128E+000	8.836908760E-001	
1.142166400E+004	2.524985402E-002	2.852149774E-002	5.233338298E-003	2.232503414E+000	5.449962552E+000	4.824808292E+000	2.161165024E+000	2.441188900E+000	8.852920082E-001	2.230459462E+000	5.449344080E+000	4.816756693E+000	2.159535636E+000	2.443148676E+000	8.839149487E-001	2.226657709E+000	5.435023872E+000	4.802198738E+000	2.156684757E+000	2.440888804E+000	8.835653442E-001	
1.146546900E+004	2.371266993E-002	2.680814385E-002	4.929309281E-003	2.227599455E+000	5.438519337E+000	4.810546180E+000	2.159520271E+000	2.441426049E+000	8.845323298E-001	2.221142409E+000	5.431719407E+000	4.801631348E+000	2.161784552E+000	2.445462022E+000	8.839984152E-001	2.222353699E+000	5.437759832E+000	4.803560566E+000	2.161474372E+000	2.446847158E+000	8.833712253E-001	
1.150929200E+004	2.071163314E-002	2.339596270E-002	4.308621000E-003	2.224963523E+000	5.430034969E+000	4.807021351E+000	2.160494453E+000	2.440505164E+000	8.852652659E-001	2.227715836E+000	5.446396048E+000	4.819515744E+000	2.163433803E+000	2.444834283E+000	8.848999781E-001	2.226197389E+000	5.439891353E+000	4.813800651E+000	2.162342241E+000	2.443579972E+000	8.849074988E-001	

1.161156700E+004	1.826390887E-002	2.065267720E-002	3.792936934E-003	2.226900384E+000	5.445035749E+000	4.815241905E+000	2.162306827E+000	2.445118689E+000	8.843361415E-001	2.222158384E+000	5.427613154E+000	4.797378358E+000	2.158882280E+000	2.442496086E+000	8.838836192E-001	2.224979767E+000	5.436367772E+000	4.804971777E+000	2.159557515E+000	2.443333577E+000	8.838570123E-001	
1.165536200E+004	1.768608634E-002	1.997940376E-002	3.666894720E-003	2.228953898E+000	5.448589416E+000	4.823178109E+000	2.163875221E+000	2.444460346E+000	8.852159229E-001	2.222346308E+000	5.426795973E+000	4.801342996E+000	2.160483710E+000	2.441921834E+000	8.847472837E-001	2.227607483E+000	5.437636789E+000	4.814099390E+000	2.161107568E+000	2.441021064E+000	8.853293402E-001	
1.169918500E+004	1.693430668E-002	1.916678812E-002	3.517176129E-003	2.225690395E+000	5.449482031E+000	4.814745142E+000	2.163259163E+000	2.448445679E+000	8.835234458E-001	2.239262984E+000	5.474376496E+000	4.841939889E+000	2.162291755E+000	2.444722453E+000	8.844733080E-001	2.224249384E+000	5.436264705E+000	4.811032669E+000	2.162991571E+000	2.444089564E+000	8.849886695E-001	
1.174314400E+004	1.600586609E-002	1.809524160E-002	3.324872681E-003	2.224498479E+000	5.442386321E+000	4.813978648E+000	2.164073698E+000	2.446567787E+000	8.845345340E-001	2.228113811E+000	5.438472513E+000	4.810134973E+000	2.158837196E+000	2.440841435E+000	8.844643347E-001	2.226124646E+000	5.441485635E+000	4.817101085E+000	2.163895492E+000	2.444375990E+000	8.852547646E-001	
1.178694300E+004	1.582974561E-002	1.791775736E-002	3.289451562E-003	2.223407986E+000	5.447034872E+000	4.812275028E+000	2.164368869E+000	2.449858463E+000	8.834669030E-001	2.233108854E+000	5.460357008E+000	4.830799886E+000	2.163262161E+000	2.445181747E+000	8.847040365E-001	2.224849817E+000	5.446619627E+000	4.817576668E+000	2.165349154E+000	2.448084174E+000	8.845076392E-001	
1.183074100E+004	1.561332116E-002	1.763570752E-002	3.233688275E-003	2.232328881E+000	5.453743844E+000	4.828332181E+000	2.162912563E+000	2.443073640E+000	8.853243421E-001	2.220703764E+000	5.427388028E+000	4.800012645E+000	2.161482644E+000	2.443994609E+000	8.844056514E-001	2.222788367E+000	5.436157643E+000	4.803503757E+000	2.161026137E+000	2.445647873E+000	8.836211297E-001	
1.187457700E+004	1.491711627E-002	1.685522494E-002	3.091218929E-003	2.226809435E+000	5.452614431E+000	4.825642121E+000	2.167065599E+000	2.448621937E+000	8.850143692E-001	2.223198155E+000	5.444594691E+000	4.806646708E+000	2.162041515E+000	2.448992087E+000	8.828291143E-001	2.223553193E+000	5.449606804E+000	4.822042746E+000	2.168620369E+000	2.450855154E+000	8.848423234E-001	
1.191851800E+004	1.395277064E-002	1.577557337E-002	2.903769789E-003	2.217170570E+000	5.432790652E+000	4.805053999E+000	2.167200874E+000	2.450325980E+000	8.844541060E-001	2.229220767E+000	5.444709779E+000	4.806339904E+000	2.156062771E+000	2.442427354E+000	8.827541042E-001	2.227766051E+000	5.441523151E+000	4.814624005E+000	2.161189234E+000	2.442591828E+000	8.847934431E-001	
1.196230100E+004	1.302851622E-002	1.473632204E-002	2.718506544E-003	2.215980027E+000	5.420741795E+000	4.792527079E+000	2.162712218E+000	2.446205168E+000	8.841090868E-001	2.227855365E+000	5.444860400E+000	4.813789589E+000	2.160728055E+000	2.443991870E+000	8.840978896E-001	2.236611460E+000	5.464447284E+000	4.834191172E+000	2.161390683E+000	2.443181295E+000	8.846624226E-001	
1.200616100E+004	1.212249950E-002	1.370364039E-002	2.522904257E-003	2.218609576E+000	5.431692605E+000	4.804978022E+000	2.165760968E+000	2.448241757E+000	8.846189156E-001	2.228837670E+000	5.451916294E+000	4.812426872E+000	2.159164365E+000	2.446080470E+000	8.827037343E-001	2.229539493E+000	5.456053224E+000	4.827681843E+000	2.165326902E+000	2.447165991E+000	8.848304158E-001	

1.222376300E+004	8.773053850E-003	9.916744884E-003	1.816321789E-003	2.236891821E+000	5.459795144E+000	4.830120909E+000	2.159300178E+000	2.440795345E+000	8.846707213E-001	2.229196341E+000	5.453848647E+000	4.837680080E+000	2.170145352E+000	2.446553740E+000	8.870213299E-001	2.231952884E+000	5.458681898E+000	4.832181664E+000	2.165001645E+000	2.445697639E+000	8.852286603E-001	
1.226756200E+004	8.246406129E-003	9.296177260E-003	1.707119485E-003	2.233600807E+000	5.445534038E+000	4.830596923E+000	2.162694832E+000	2.438006836E+000	8.870749663E-001	2.229717602E+000	5.467421234E+000	4.827737625E+000	2.165178954E+000	2.452068920E+000	8.830008552E-001	2.241953595E+000	5.465664952E+000	4.843258813E+000	2.160285041E+000	2.437902802E+000	8.861243519E-001	
1.231136200E+004	7.780954031E-003	8.793247607E-003	1.611219682E-003	2.228568913E+000	5.457510048E+000	4.829232237E+000	2.166965630E+000	2.448885479E+000	8.848783042E-001	2.241101301E+000	5.483310676E+000	4.849218328E+000	2.163765791E+000	2.446703625E+000	8.843595803E-001	2.232885409E+000	5.469890430E+000	4.844288927E+000	2.169519720E+000	2.449695989E+000	8.856281472E-001	
1.235518400E+004	7.177693358E-003	8.113093274E-003	1.487108567E-003	2.225247329E+000	5.455615988E+000	4.826610186E+000	2.169021898E+000	2.451689714E+000	8.847048981E-001	2.234017715E+000	5.469824434E+000	4.833385958E+000	2.163539674E+000	2.448424826E+000	8.836455386E-001	2.232145374E+000	5.479358199E+000	4.858209298E+000	2.176475311E+000	2.454749705E+000	8.866383838E-001	
1.239898000E+004	6.960663646E-003	7.856683921E-003	1.446315168E-003	2.226429293E+000	5.432207374E+000	4.812687995E+000	2.161617263E+000	2.439874193E+000	8.859543945E-001	2.218360337E+000	5.444774584E+000	4.813059985E+000	2.169647511E+000	2.454413962E+000	8.839778233E-001	2.219480184E+000	5.422473317E+000	4.799330401E+000	2.162366862E+000	2.443127610E+000	8.850814233E-001	
1.244279700E+004	6.540310244E-003	7.406068966E-003	1.356570096E-003	2.229753391E+000	5.459407506E+000	4.821210686E+000	2.162216999E+000	2.448435567E+000	8.831014502E-001	2.211045153E+000	5.430740664E+000	4.797969473E+000	2.170000674E+000	2.456187136E+000	8.834834455E-001	2.239882248E+000	5.475774252E+000	4.846447754E+000	2.163706489E+000	2.444670588E+000	8.850707737E-001	
1.248660900E+004	5.965544901E-003	6.752119293E-003	1.238864296E-003	2.235886449E+000	5.450249325E+000	4.815333625E+000	2.153657502E+000	2.437623488E+000	8.835070357E-001	2.240634384E+000	5.524216260E+000	4.901788840E+000	2.187679023E+000	2.465469735E+000	8.873274704E-001	2.237198684E+000	5.469106566E+000	4.841418019E+000	2.164053668E+000	2.444622646E+000	8.852301487E-001	
1.253040300E+004	5.350606466E-003	6.040286965E-003	1.109659891E-003	2.228097412E+000	5.443367843E+000	4.821843622E+000	2.164108084E+000	2.443056490E+000	8.858199117E-001	2.226045186E+000	5.454616735E+000	4.829936846E+000	2.169738905E+000	2.450362090E+000	8.854768504E-001	2.234320812E+000	5.490613892E+000	4.852767909E+000	2.171920828E+000	2.457397283E+000	8.838297509E-001	
1.257422300E+004	5.111233903E-003	5.787536338E-003	1.050381218E-003	2.239055215E+000	5.509938904E+000	4.866075111E+000	2.173271601E+000	2.460832081E+000	8.831450214E-001	2.234389246E+000	5.465845372E+000	4.831509565E+000	2.162340145E+000	2.446236877E+000	8.839455265E-001	2.234587573E+000	5.497831078E+000	4.860463737E+000	2.175105508E+000	2.460333685E+000	8.840693118E-001	
1.261806600E+004	5.023834893E-003	5.674565161E-003	1.033497894E-003	2.239700886E+000	5.490640276E+000	4.861001578E+000	2.170379808E+000	2.451506052E+000	8.853250866E-001	2.216106986E+000	5.425627203E+000	4.811955538E+000	2.171355250E+000	2.448269528E+000	8.868938757E-001	2.214563476E+000	5.445156489E+000	4.818775480E+000	2.175948232E+000	2.458794498E+000	8.849654715E-001	

1.272037600E+004	4.188921767E-003	4.728049421E-003	8.526142492E-004	2.260898547E+000	5.545355858E+000	4.913032794E+000	2.173044341E+000	2.452722111E+000	8.859725002E-001	2.239659383E+000	5.463526808E+000	4.846930548E+000	2.164137362E+000	2.439445413E+000	8.871431802E-001	2.221304896E+000	5.449115362E+000	4.824574348E+000	2.171955033E+000	2.453114551E+000	8.853867146E-001	
1.276416900E+004	3.895040406E-003	4.412680281E-003	8.033445305E-004	2.234577116E+000	5.492886443E+000	4.848530435E+000	2.169775391E+000	2.458132416E+000	8.826926399E-001	2.211076651E+000	5.411816301E+000	4.776326194E+000	2.160181191E+000	2.447593257E+000	8.825735997E-001	2.281926281E+000	5.533753862E+000	4.922102187E+000	2.156994390E+000	2.425036211E+000	8.894689409E-001	
1.280797800E+004	3.685182618E-003	4.170802614E-003	7.604322381E-004	2.230607189E+000	5.484778794E+000	4.846168315E+000	2.172578093E+000	2.458872553E+000	8.835667758E-001	2.207379121E+000	5.405368933E+000	4.800126389E+000	2.174581766E+000	2.448772338E+000	8.880293738E-001	2.242745093E+000	5.468614449E+000	4.849377667E+000	2.162250932E+000	2.438357558E+000	8.867653246E-001	
1.285178800E+004	3.547372121E-003	4.022303252E-003	7.399840348E-004	2.214817184E+000	5.435662207E+000	4.793849535E+000	2.164444799E+000	2.454226130E+000	8.819255783E-001	2.235814565E+000	5.487211161E+000	4.852317834E+000	2.170268460E+000	2.454233569E+000	8.842958092E-001	2.222816596E+000	5.439159925E+000	4.828626455E+000	2.172300883E+000	2.446967480E+000	8.877522488E-001	
1.289559300E+004	3.205485371E-003	3.617090856E-003	6.675064068E-004	2.209968083E+000	5.418810695E+000	4.802179182E+000	2.172963138E+000	2.451985952E+000	8.862053784E-001	2.264515847E+000	5.568485456E+000	4.936097442E+000	2.179758401E+000	2.459018100E+000	8.864344679E-001	2.225302626E+000	5.441677089E+000	4.795961860E+000	2.155195345E+000	2.445364970E+000	8.813389295E-001	
1.293940700E+004	3.076451003E-003	3.472638958E-003	6.341360565E-004	2.230703844E+000	5.476173327E+000	4.851405265E+000	2.174831625E+000	2.454908275E+000	8.859115619E-001	2.207802772E+000	5.375354186E+000	4.786823338E+000	2.168139020E+000	2.434707599E+000	8.905131034E-001	2.228072454E+000	5.412151040E+000	4.797206420E+000	2.153074696E+000	2.429073180E+000	8.863770402E-001	
1.298320800E+004	2.910862224E-003	3.287446216E-003	5.910998549E-004	2.272643090E+000	5.561575069E+000	4.924484755E+000	2.166853553E+000	2.447183675E+000	8.854478621E-001	2.235828010E+000	5.510136395E+000	4.889801237E+000	2.187020297E+000	2.464472388E+000	8.874192735E-001	2.219053822E+000	5.444044499E+000	4.832254408E+000	2.177619290E+000	2.453317916E+000	8.876221364E-001	
1.302699500E+004	2.732115081E-003	3.081797384E-003	5.689124065E-004	2.235919092E+000	5.416998028E+000	4.802347514E+000	2.147818108E+000	2.422716478E+000	8.865330002E-001	2.180226976E+000	5.369277702E+000	4.725567387E+000	2.167465791E+000	2.462715012E+000	8.801123072E-001	2.301411610E+000	5.657407385E+000	4.988015538E+000	2.167372197E+000	2.458233616E+000	8.816786910E-001	
1.307078200E+004	2.517071662E-003	2.844391107E-003	5.195837754E-004	2.232521635E+000	5.474364754E+000	4.844400040E+000	2.169922999E+000	2.452099307E+000	8.849246000E-001	2.188269342E+000	5.419106741E+000	4.819784043E+000	2.202555212E+000	2.476434979E+000	8.894056297E-001	2.239580321E+000	5.423201932E+000	4.800972947E+000	2.143693130E+000	2.421525981E+000	8.852653852E-001	
1.311459700E+004	2.318565455E-003	2.623089392E-003	4.788491151E-004	2.227824841E+000	5.477903809E+000	4.841954140E+000	2.173399835E+000	2.458857496E+000	8.839063826E-001	2.221446378E+000	5.407996197E+000	4.801795625E+000	2.161562698E+000	2.434448227E+000	8.879066202E-001	2.246088293E+000	5.479298124E+000	4.837874338E+000	2.153911025E+000	2.439484743E+000	8.829368706E-001	

1.333078000E+004	1.816338015E-003	2.045360191E-003	3.750304663E-004	2.264245669E+000	5.453850754E+000	4.843174564E+000	2.138979277E+000	2.408683310E+000	8.880284377E-001	2.255286274E+000	5.525483768E+000	4.883920304E+000	2.165543400E+000	2.450014365E+000	8.838900827E-001	2.267581446E+000	5.543445920E+000	4.914129368E+000	2.167123645E+000	2.444651296E+000	8.864755675E-001	
1.337458800E+004	1.709973113E-003	1.922690377E-003	3.424668456E-004	2.289225754E+000	5.614237997E+000	4.993105565E+000	2.181132881E+000	2.452461487E+000	8.893647844E-001	2.236265777E+000	5.411447692E+000	4.827440714E+000	2.158706163E+000	2.419858922E+000	8.920793451E-001	2.199389547E+000	5.379176417E+000	4.745879471E+000	2.157816689E+000	2.445758835E+000	8.822687905E-001	
1.341839800E+004	1.608362076E-003	1.832788531E-003	3.303393794E-004	2.253943043E+000	5.548198746E+000	4.868817270E+000	2.160133232E+000	2.461552328E+000	8.775491818E-001	2.318923461E+000	5.716094721E+000	5.057901412E+000	2.181142025E+000	2.464977744E+000	8.848526239E-001	2.199483957E+000	5.436773759E+000	4.829502526E+000	2.195743465E+000	2.471840606E+000	8.883030158E-001	
1.346221200E+004	1.538618270E-003	1.736399614E-003	3.294007305E-004	2.167510715E+000	5.271389690E+000	4.670961925E+000	2.154989082E+000	2.432001675E+000	8.860968739E-001	2.220720260E+000	5.474782866E+000	4.865532681E+000	2.190970547E+000	2.465318557E+000	8.887170140E-001	2.248423348E+000	5.548036753E+000	4.885204072E+000	2.172724312E+000	2.467523190E+000	8.805284264E-001	
1.350603300E+004	1.411497102E-003	1.601007690E-003	2.849260055E-004	2.265523299E+000	5.619029708E+000	4.953907594E+000	2.186650473E+000	2.480234792E+000	8.816304329E-001	2.208772618E+000	5.365285737E+000	4.788609835E+000	2.167995835E+000	2.429080157E+000	8.925172059E-001	2.151268262E+000	5.180005816E+000	4.609042659E+000	2.142476948E+000	2.407884646E+000	8.897755761E-001	
1.354983200E+004	1.335002665E-003	1.516090088E-003	2.850524461E-004	2.180916875E+000	5.318635602E+000	4.683358039E+000	2.147426201E+000	2.438715415E+000	8.805562910E-001	2.197509265E+000	5.431222964E+000	4.861031946E+000	2.212064369E+000	2.471535866E+000	8.950160908E-001	2.231181447E+000	5.511524790E+000	4.880626547E+000	2.187462859E+000	2.470227062E+000	8.855310885E-001	
1.359375200E+004	1.319287996E-003	1.493718893E-003	2.732417082E-004	2.215556037E+000	5.466657718E+000	4.828281907E+000	2.179264179E+000	2.467397632E+000	8.832237458E-001	2.251484099E+000	5.591448857E+000	4.970722034E+000	2.207753560E+000	2.483450298E+000	8.889864079E-001	2.164401532E+000	5.398289802E+000	4.746823851E+000	2.193134583E+000	2.494125846E+000	8.793199375E-001	
1.363754400E+004	1.240537966E-003	1.401801851E-003	2.482114907E-004	2.333333433E+000	5.647610619E+000	4.997907078E+000	2.141960085E+000	2.420404448E+000	8.849595724E-001	2.252857986E+000	5.564899437E+000	4.914508858E+000	2.181455240E+000	2.470151013E+000	8.831262655E-001	2.166129648E+000	5.376136451E+000	4.831720120E+000	2.230577530E+000	2.481908899E+000	8.987346516E-001	
1.368139700E+004	1.223396607E-003	1.376330883E-003	2.602811571E-004	2.147050245E+000	5.287862166E+000	4.700288799E+000	2.189184352E+000	2.462849753E+000	8.888826242E-001	2.234820476E+000	5.571783266E+000	4.942537442E+000	2.211603793E+000	2.493168165E+000	8.870656315E-001	2.235448757E+000	5.453936326E+000	4.875067293E+000	2.180800288E+000	2.439750099E+000	8.938621577E-001	
1.372519300E+004	1.131577254E-003	1.268802395E-003	2.288664223E-004	2.297099014E+000	5.543855594E+000	4.944269425E+000	2.152397173E+000	2.413416035E+000	8.918467195E-001	2.221807863E+000	5.443854851E+000	4.758523366E+000	2.141734866E+000	2.450191549E+000	8.741091554E-001	2.154610630E+000	5.372701759E+000	4.717502193E+000	2.189491748E+000	2.493583613E+000	8.780502632E-001	

1.382753000E+004	1.586367211E-003	1.792747270E-003	3.206431895E-004	2.275860941E+000	5.591097298E+000	4.947453314E+000	2.173882080E+000	2.456695485E+000	8.848805612E-001	2.204252065E+000	5.329411357E+000	4.723046718E+000	2.142698103E+000	2.417786714E+000	8.862229618E-001	2.231240066E+000	5.466701594E+000	4.847683643E+000	2.172640998E+000	2.450073248E+000	8.867657323E-001	
1.387133000E+004	1.902020568E-003	2.153125932E-003	3.901140674E-004	2.250653979E+000	5.519221458E+000	4.875549813E+000	2.166281382E+000	2.452274543E+000	8.833763693E-001	2.243764684E+000	5.423047863E+000	4.837109499E+000	2.155800710E+000	2.416941448E+000	8.919540490E-001	2.193809431E+000	5.428685482E+000	4.803683568E+000	2.189653987E+000	2.474547427E+000	8.848704873E-001	
1.391515100E+004	1.360134488E-003	1.545087770E-003	2.798855819E-004	2.265161792E+000	5.520426453E+000	4.859608985E+000	2.145369484E+000	2.437100287E+000	8.802959384E-001	2.244683490E+000	5.601620922E+000	4.941172040E+000	2.201277848E+000	2.495505913E+000	8.820968268E-001	2.253452813E+000	5.498486171E+000	4.843606330E+000	2.149415467E+000	2.440027206E+000	8.808981561E-001	
1.395895200E+004	1.111955561E-003	1.234055280E-003	2.282653115E-004	2.228119743E+000	5.406232214E+000	4.871329569E+000	2.186296129E+000	2.426365204E+000	9.010581448E-001	2.277183941E+000	5.462146221E+000	4.812028150E+000	2.113148641E+000	2.398640761E+000	8.809775416E-001	2.228515693E+000	5.375889623E+000	4.776062847E+000	2.143158723E+000	2.412318495E+000	8.884227880E-001	
1.400275900E+004	8.758772282E-004	9.905522948E-004	1.809268231E-004	2.169752919E+000	5.474878064E+000	4.841057911E+000	2.231156308E+000	2.523272589E+000	8.842311838E-001	2.208195420E+000	5.518889129E+000	4.855183409E+000	2.198710931E+000	2.499275688E+000	8.797392547E-001	2.292326213E+000	5.698636896E+000	5.108846043E+000	2.228673220E+000	2.485962453E+000	8.965031702E-001	
1.404659100E+004	7.664586070E-004	8.754552726E-004	1.648066680E-004	2.152471411E+000	5.312013666E+000	4.650652891E+000	2.160610760E+000	2.467867233E+000	8.754971625E-001	2.126008336E+000	5.234107001E+000	4.697570182E+000	2.209572796E+000	2.461940959E+000	8.974921952E-001	2.347113821E+000	5.724967712E+000	5.045209653E+000	2.149537704E+000	2.439152145E+000	8.812642983E-001	
1.409041000E+004	6.612549016E-004	7.470697994E-004	1.446609440E-004	2.157200549E+000	5.164281239E+000	4.571067236E+000	2.118981120E+000	2.393973635E+000	8.851313520E-001	1.975623494E+000	5.130706152E+000	4.550429062E+000	2.303287583E+000	2.597006043E+000	8.869011258E-001	2.232468066E+000	5.572526705E+000	4.862916848E+000	2.178269388E+000	2.496128294E+000	8.726592273E-001	
1.413421900E+004	6.232836117E-004	6.979912726E-004	1.256158211E-004	2.255270298E+000	5.556555427E+000	4.961824126E+000	2.200101749E+000	2.463809076E+000	8.929676290E-001	2.303129920E+000	5.754344316E+000	4.988336952E+000	2.165894728E+000	2.498488803E+000	8.668819031E-001	2.221451149E+000	5.362897867E+000	4.731613154E+000	2.129964981E+000	2.414141707E+000	8.822866426E-001	
1.417803700E+004	5.698911396E-004	6.325362726E-004	1.093489340E-004	2.303318104E+000	5.784567341E+000	5.211675309E+000	2.262681520E+000	2.511406189E+000	9.009619911E-001	2.440245421E+000	6.069879746E+000	5.450243601E+000	2.233481745E+000	2.487405445E+000	8.979162403E-001	2.016629130E+000	5.109324278E+000	4.513259078E+000	2.238021365E+000	2.533596387E+000	8.833377631E-001	
1.422184600E+004	5.564302787E-004	6.345345257E-004	1.255116975E-004	2.029660143E+000	5.055580781E+000	4.433294186E+000	2.184254443E+000	2.490850894E+000	8.769109579E-001	2.130362774E+000	5.117746298E+000	4.548509560E+000	2.135086858E+000	2.402288643E+000	8.887719898E-001	2.298174429E+000	5.762300472E+000	5.191682246E+000	2.259046216E+000	2.507338172E+000	9.009738856E-001	

