Tripoli tab-delimited output of processed data for:
A522__U.trip
produced on: 2021-12-28

Each column header shows ratio name, Tripolized mean, Tripolized stdErr, Fractionation Corrected flag.
Data is presented by blocks that are separated by blank lines. 
Any discarded value is shown as a negative number. 
Any missing value is represented by a blank entry. 

Time            	i208_S1         	i207_S1         	i204_S1         	R64S1           	R74S1           	R84S1           	R86S1           	R76S1           	R87S1           	R64S2           	R74S2           	R84S2           	R86S2           	R76S2           	R87S2           	R64S3           	R74S3           	R84S3           	R86S3           	R76S3           	R87S3           	
7.992373000E+003	4.059788880E+000	4.994022980E+000	9.482926248E-001	1.985044851E+000	5.266331140E+000	4.281156231E+000	2.156705038E+000	2.653003602E+000	8.129295552E-001	1.985222728E+000	5.266776642E+000	4.281575953E+000	2.156723219E+000	2.652990301E+000	8.129404841E-001	1.985373131E+000	5.266513579E+000	4.281157713E+000	2.156349175E+000	2.652656821E+000	8.129016757E-001	
8.036179000E+003	3.747664221E+000	4.609815433E+000	8.753689808E-001	1.985153666E+000	5.266139803E+000	4.281239458E+000	2.156628744E+000	2.652761795E+000	8.129748958E-001	1.985607740E+000	5.266748735E+000	4.281832786E+000	2.156434375E+000	2.652461827E+000	8.129935566E-001	1.985562637E+000	5.266851822E+000	4.281324067E+000	2.156227151E+000	2.652573998E+000	8.128810553E-001	
8.079943000E+003	3.459380107E+000	4.255572584E+000	8.078859971E-001	1.985533497E+000	5.267540964E+000	4.282015185E+000	2.156606872E+000	2.652960008E+000	8.129059108E-001	1.985416354E+000	5.267024948E+000	4.282040736E+000	2.156746985E+000	2.652856635E+000	8.129904032E-001	1.985596325E+000	5.267043056E+000	4.281993208E+000	2.156527566E+000	2.652625305E+000	8.129785845E-001	
8.123743000E+003	3.193650559E+000	3.928687062E+000	7.457899281E-001	1.985613346E+000	5.267819951E+000	4.282238790E+000	2.156632759E+000	2.652993827E+000	8.129053062E-001	1.985667717E+000	5.267318398E+000	4.282631962E+000	2.156771713E+000	2.652668598E+000	8.130573545E-001	1.985639844E+000	5.268148170E+000	4.282711874E+000	2.156842233E+000	2.653123721E+000	8.129444610E-001	
8.167574000E+003	2.949777856E+000	3.628414306E+000	6.887479943E-001	1.985735478E+000	5.268130485E+000	4.282811537E+000	2.156788548E+000	2.652987039E+000	8.129661079E-001	1.985748040E+000	5.267893223E+000	4.283040496E+000	2.156890205E+000	2.652850774E+000	8.130461864E-001	1.985685551E+000	5.267660825E+000	4.282610318E+000	2.156741441E+000	2.652817221E+000	8.130003924E-001	
8.211390000E+003	2.733640116E+000	3.362563439E+000	6.382747724E-001	1.985698144E+000	5.268206711E+000	4.282857845E+000	2.156852418E+000	2.653075306E+000	8.129631352E-001	1.985531939E+000	5.268211130E+000	4.282881436E+000	2.157044846E+000	2.653299615E+000	8.129669315E-001	1.985703308E+000	5.268115386E+000	4.282947386E+000	2.156891902E+000	2.653022415E+000	8.129942251E-001	
8.255187000E+003	2.537059429E+000	3.120597284E+000	5.922851461E-001	1.986067885E+000	5.268741425E+000	4.283510140E+000	2.156779318E+000	2.652850622E+000	8.130044340E-001	1.985825821E+000	5.268101614E+000	4.283622392E+000	2.157098748E+000	2.652851805E+000	8.131244813E-001	1.986015329E+000	5.269334188E+000	4.284031168E+000	2.157098742E+000	2.653219293E+000	8.130118560E-001	
8.298963000E+003	2.358261140E+000	2.900557459E+000	5.507077076E-001	1.985306280E+000	5.266963616E+000	4.282237397E+000	2.156965623E+000	2.652972828E+000	8.130372088E-001	1.985706180E+000	5.268084689E+000	4.283496352E+000	2.157165242E+000	2.653003120E+000	8.131031684E-001	1.985747100E+000	5.268391423E+000	4.283104972E+000	2.156923694E+000	2.653102917E+000	8.129815398E-001	

8.496198000E+003	1.727135136E+000	2.124390197E+000	4.032060042E-001	1.985608289E+000	5.268746435E+000	4.283505498E+000	2.157276197E+000	2.653467184E+000	8.130027800E-001	1.986059627E+000	5.269496320E+000	4.284822625E+000	2.157449135E+000	2.653241749E+000	8.131370372E-001	1.985804770E+000	5.268703717E+000	4.283412320E+000	2.157015828E+000	2.653183131E+000	8.129916864E-001	
8.540004000E+003	1.613568064E+000	1.984574323E+000	3.766754209E-001	1.985599085E+000	5.268658938E+000	4.283709460E+000	2.157388917E+000	2.653435417E+000	8.130549939E-001	1.986117168E+000	5.269624888E+000	4.284818046E+000	2.157384325E+000	2.653229615E+000	8.131163294E-001	1.986030794E+000	5.268979350E+000	4.283835557E+000	2.156983451E+000	2.653019966E+000	8.130294830E-001	
8.583794000E+003	1.513638991E+000	1.861493045E+000	3.533834278E-001	1.985555444E+000	5.267629716E+000	4.283276667E+000	2.157218364E+000	2.652975384E+000	8.131316927E-001	1.986232393E+000	5.270235524E+000	4.285054544E+000	2.157378240E+000	2.653383130E+000	8.130669920E-001	1.986144689E+000	5.269041214E+000	4.284195960E+000	2.157041218E+000	2.652898978E+000	8.130883372E-001	
8.627617000E+003	1.411040502E+000	1.735317125E+000	3.293230797E-001	1.985850493E+000	5.269345613E+000	4.284669339E+000	2.157599152E+000	2.653445278E+000	8.131312033E-001	1.986260840E+000	5.269313414E+000	4.285158140E+000	2.157399499E+000	2.652880885E+000	8.132289358E-001	1.986059516E+000	5.269196911E+000	4.284023720E+000	2.157047000E+000	2.653091143E+000	8.130316238E-001	
8.671412000E+003	1.309752536E+000	1.610743855E+000	3.057008746E-001	1.985872321E+000	5.269019452E+000	4.284425218E+000	2.157452507E+000	2.653251871E+000	8.131352061E-001	1.986058532E+000	5.270039409E+000	4.285264070E+000	2.157672596E+000	2.653516663E+000	8.131370067E-001	1.986282929E+000	5.269702141E+000	4.284522754E+000	2.157055619E+000	2.653047088E+000	8.130483733E-001	
8.715205000E+003	1.223748179E+000	1.505003077E+000	2.855727818E-001	1.986106592E+000	5.270120869E+000	4.285240949E+000	2.157608744E+000	2.653493468E+000	8.131200508E-001	1.986401952E+000	5.270293790E+000	4.285488013E+000	2.157412304E+000	2.653185970E+000	8.131402505E-001	1.985685309E+000	5.268406488E+000	4.283946039E+000	2.157414379E+000	2.653193063E+000	8.131388588E-001	
8.758992000E+003	1.150108573E+000	1.414732446E+000	2.684738453E-001	1.985866907E+000	5.269535453E+000	4.283875666E+000	2.157181657E+000	2.653518941E+000	8.129512940E-001	1.986521757E+000	5.270162270E+000	4.284844893E+000	2.156958452E+000	2.652959754E+000	8.130385126E-001	1.985945083E+000	5.269471058E+000	4.284268137E+000	2.157294365E+000	2.653382061E+000	8.130357088E-001	
8.802793000E+003	1.084046431E+000	1.333489957E+000	2.530754787E-001	1.985713548E+000	5.269139326E+000	4.283490587E+000	2.157154334E+000	2.653524387E+000	8.129393288E-001	1.986268005E+000	5.270084059E+000	4.285659369E+000	2.157644063E+000	2.653259301E+000	8.132051257E-001	1.986384630E+000	5.269643599E+000	4.284526020E+000	2.156946825E+000	2.652881783E+000	8.130580256E-001	
8.846569000E+003	1.020862846E+000	1.255668198E+000	2.382402181E-001	1.986261132E+000	5.270597080E+000	4.285014740E+000	2.157326985E+000	2.653526767E+000	8.130036644E-001	1.986263386E+000	5.269809166E+000	4.284878994E+000	2.157256195E+000	2.653127075E+000	8.130994612E-001	1.986713578E+000	5.270583195E+000	4.285227385E+000	2.156942718E+000	2.652915475E+000	8.130461518E-001	
8.890375000E+003	9.587734655E-001	1.179220891E+000	2.237853066E-001	1.985740171E+000	5.269429474E+000	4.284345026E+000	2.157555701E+000	2.653634928E+000	8.130567166E-001	1.985816259E+000	5.268534546E+000	4.283980956E+000	2.157289697E+000	2.653082591E+000	8.131257218E-001	1.986195717E+000	5.269425610E+000	4.284298308E+000	2.157037331E+000	2.653024355E+000	8.130484467E-001	

9.094361000E+003	7.469781127E-001	9.187662188E-001	1.743562901E-001	1.986171530E+000	5.269475613E+000	4.284205130E+000	2.157016686E+000	2.653081838E+000	8.130230492E-001	1.986102826E+000	5.269105586E+000	4.285172349E+000	2.157578295E+000	2.652987306E+000	8.132637084E-001	1.986004948E+000	5.268789847E+000	4.283387032E+000	2.156785680E+000	2.652959074E+000	8.129735967E-001	
9.138175000E+003	7.125063832E-001	8.763696821E-001	1.663239318E-001	1.985919376E+000	5.269053421E+000	4.283847642E+000	2.157110552E+000	2.653206109E+000	8.130203472E-001	1.986023598E+000	5.268227221E+000	4.284042206E+000	2.157095318E+000	2.652650867E+000	8.131847824E-001	1.986289560E+000	5.269866283E+000	4.284711300E+000	2.157143342E+000	2.653120869E+000	8.130588274E-001	
9.181954000E+003	6.807070895E-001	8.374138668E-001	1.589379202E-001	1.985957736E+000	5.268811030E+000	4.282848856E+000	2.156565962E+000	2.653032809E+000	8.128681844E-001	1.985956182E+000	5.268814156E+000	4.283652846E+000	2.156972487E+000	2.653036458E+000	8.130202964E-001	1.985455923E+000	5.267898028E+000	4.282883973E+000	2.157128709E+000	2.653243502E+000	8.130157323E-001	
9.225740000E+003	6.485371673E-001	7.976790393E-001	1.514232938E-001	1.985401601E+000	5.267875366E+000	4.282941885E+000	2.157216899E+000	2.653304684E+000	8.130302232E-001	1.986120730E+000	5.269110487E+000	4.284088195E+000	2.157012981E+000	2.652965859E+000	8.130571954E-001	1.985685954E+000	5.268974890E+000	4.283264325E+000	2.157070365E+000	2.653478451E+000	8.129217571E-001	
9.269537000E+003	6.227845759E-001	7.661613164E-001	1.454184954E-001	1.985779542E+000	5.268664858E+000	4.282705403E+000	2.156687242E+000	2.653197269E+000	8.128635087E-001	1.986383595E+000	5.268256157E+000	4.284365287E+000	2.156867031E+000	2.652184689E+000	8.132416418E-001	1.985163963E+000	5.268535651E+000	4.283385402E+000	2.157698549E+000	2.653954912E+000	8.130125116E-001	
9.313368000E+003	5.978310472E-001	7.352321554E-001	1.395710563E-001	1.985631780E+000	5.267798172E+000	4.283345437E+000	2.157170065E+000	2.652958230E+000	8.131187447E-001	1.985496959E+000	5.266185130E+000	4.282593049E+000	2.156937602E+000	2.652325962E+000	8.132249329E-001	1.986001666E+000	5.267875144E+000	4.283339054E+000	2.156765086E+000	2.652502883E+000	8.131056521E-001	
9.357177000E+003	5.790231320E-001	7.121711230E-001	1.352192023E-001	1.985419223E+000	5.266789856E+000	4.282107290E+000	2.156777390E+000	2.652734392E+000	8.130393290E-001	1.986438848E+000	5.268338467E+000	4.283380726E+000	2.156311396E+000	2.652152354E+000	8.130420536E-001	1.984729080E+000	5.266308268E+000	4.281139624E+000	2.157039803E+000	2.653414171E+000	8.129299324E-001	
9.400975000E+003	5.495290234E-001	6.759734337E-001	1.282816963E-001	1.986084137E+000	5.269445705E+000	4.283767982E+000	2.156891494E+000	2.653183521E+000	8.129447046E-001	1.985719654E+000	5.266986912E+000	4.281692064E+000	2.156241972E+000	2.652432281E+000	8.129300747E-001	1.985953072E+000	5.267678771E+000	4.283187062E+000	2.156741326E+000	2.652468905E+000	8.131071101E-001	
9.444789000E+003	5.271483840E-001	6.484216662E-001	1.231159864E-001	1.984757234E+000	5.266754425E+000	4.281721647E+000	2.157302452E+000	2.653601325E+000	8.129715763E-001	1.985751479E+000	5.268582164E+000	4.283316336E+000	2.157025378E+000	2.653193120E+000	8.129922249E-001	1.985799466E+000	5.267401873E+000	4.281751770E+000	2.156185377E+000	2.652534641E+000	8.128773678E-001	
9.488579000E+003	5.102947814E-001	6.278222931E-001	1.191210934E-001	1.985736956E+000	5.270454418E+000	4.283832248E+000	2.157300964E+000	2.654155377E+000	8.128013086E-001	1.985104564E+000	5.266350368E+000	4.280488431E+000	2.156303758E+000	2.652933485E+000	8.127997820E-001	1.984151609E+000	5.264433252E+000	4.279088472E+000	2.156633825E+000	2.653241430E+000	8.128298466E-001	

9.698261000E+003	4.887236566E-001	6.015662916E-001	1.144679718E-001	1.982378512E+000	5.255324106E+000	4.269523159E+000	2.153737611E+000	2.651019508E+000	8.124186203E-001	1.982774266E+000	5.256351572E+000	4.270894002E+000	2.153999109E+000	2.651008570E+000	8.125206130E-001	1.983238138E+000	5.257571980E+000	4.271088009E+000	2.153593119E+000	2.651003870E+000	8.123689082E-001	
9.742054000E+003	4.767053330E-001	5.867479976E-001	1.115931613E-001	1.983323295E+000	5.257920743E+000	4.271814934E+000	2.153867171E+000	2.651065894E+000	8.124532763E-001	1.983358556E+000	5.257267869E+000	4.272553384E+000	2.154201202E+000	2.650689586E+000	8.126946336E-001	1.982355518E+000	5.255305489E+000	4.270631791E+000	2.154321842E+000	2.651040866E+000	8.126324529E-001	
9.785824000E+003	4.677534915E-001	5.756115779E-001	1.095069072E-001	1.982528002E+000	5.256395170E+000	4.271451945E+000	2.154548102E+000	2.651359862E+000	8.126200193E-001	1.983476550E+000	5.257751989E+000	4.271977730E+000	2.153782827E+000	2.650775977E+000	8.125103159E-001	1.982677404E+000	5.256131641E+000	4.270536066E+000	2.153923809E+000	2.651027156E+000	8.124865125E-001	
9.829624000E+003	4.565478491E-001	5.618422962E-001	1.068599317E-001	1.982838597E+000	5.257745232E+000	4.272395106E+000	2.154686272E+000	2.651625422E+000	8.125907432E-001	1.983076224E+000	5.258197542E+000	4.272471867E+000	2.154466790E+000	2.651535769E+000	8.125354427E-001	1.983567440E+000	5.257960985E+000	4.271633658E+000	2.153510676E+000	2.650759878E+000	8.124125817E-001	
9.873409000E+003	4.473982943E-001	5.506949204E-001	1.047596140E-001	1.982919623E+000	5.256748276E+000	4.270713466E+000	2.153750165E+000	2.651014300E+000	8.124249520E-001	1.982888392E+000	5.256613471E+000	4.271704108E+000	2.154283683E+000	2.650988069E+000	8.126342428E-001	1.983100546E+000	5.255612131E+000	4.270104232E+000	2.153246461E+000	2.650199528E+000	8.124846593E-001	
9.917215000E+003	4.384985755E-001	5.398168688E-001	1.026590711E-001	1.983606912E+000	5.258345540E+000	4.271406030E+000	2.153353068E+000	2.650900997E+000	8.123098791E-001	1.982853623E+000	5.256852428E+000	4.271823558E+000	2.154381700E+000	2.651155066E+000	8.126200262E-001	1.983648414E+000	5.257453727E+000	4.271219655E+000	2.153214060E+000	2.650395952E+000	8.124122201E-001	
9.961005000E+003	4.293962897E-001	5.284835655E-001	1.005208246E-001	1.983142929E+000	5.257453541E+000	4.271714754E+000	2.154012548E+000	2.651071420E+000	8.125064198E-001	1.983099687E+000	5.255243478E+000	4.271184483E+000	2.153792123E+000	2.650014779E+000	8.127472117E-001	1.983336672E+000	5.256614157E+000	4.270611730E+000	2.153245987E+000	2.650389231E+000	8.124263266E-001	
1.000482700E+004	4.217289362E-001	5.191452488E-001	9.872850147E-002	1.983072459E+000	5.258311846E+000	4.271602728E+000	2.154032602E+000	2.651598444E+000	8.123524913E-001	1.982582070E+000	5.255002945E+000	4.270464689E+000	2.153991380E+000	2.650585327E+000	8.126474398E-001	1.982661326E+000	5.256199792E+000	4.270766733E+000	2.154057618E+000	2.651083029E+000	8.125198626E-001	
1.004862600E+004	4.156772019E-001	5.117802199E-001	9.732315822E-002	1.983301703E+000	5.258565683E+000	4.271102680E+000	2.153531495E+000	2.651419941E+000	8.122181860E-001	1.982315069E+000	5.255147146E+000	4.270535509E+000	2.154317230E+000	2.651015082E+000	8.126386169E-001	1.982441051E+000	5.255676977E+000	4.269438907E+000	2.153627168E+000	2.651113875E+000	8.123480429E-001	
1.009242600E+004	4.071151711E-001	5.010242686E-001	9.534024327E-002	1.982031559E+000	5.255118420E+000	4.270129350E+000	2.154420463E+000	2.651379790E+000	8.125657709E-001	1.983309701E+000	5.256350699E+000	4.271716557E+000	2.153832332E+000	2.650292437E+000	8.126772359E-001	1.982227625E+000	5.254496805E+000	4.269058091E+000	2.153666934E+000	2.650803944E+000	8.124580238E-001	

1.029993800E+004	3.979406084E-001	4.897429510E-001	9.318459758E-002	1.982584158E+000	5.255621248E+000	4.270454761E+000	2.153984104E+000	2.650894403E+000	8.125499459E-001	1.983170711E+000	5.255785439E+000	4.271300052E+000	2.153773262E+000	2.650193152E+000	8.126853925E-001	1.982755001E+000	5.257011253E+000	4.271620635E+000	2.154386514E+000	2.651367037E+000	8.125568750E-001	
1.034376600E+004	3.938290924E-001	4.848266531E-001	9.224787543E-002	1.982331022E+000	5.255694517E+000	4.269248377E+000	2.153650591E+000	2.651269874E+000	8.123090798E-001	1.984075846E+000	5.259049013E+000	4.274047660E+000	2.154175541E+000	2.650629019E+000	8.127035228E-001	1.982751716E+000	5.257164727E+000	4.271952348E+000	2.154557383E+000	2.651448835E+000	8.125962510E-001	
1.038757400E+004	3.866926927E-001	4.759334012E-001	9.051611273E-002	1.982917981E+000	5.257996470E+000	4.272086825E+000	2.154444544E+000	2.651645969E+000	8.124932852E-001	1.983045653E+000	5.257257764E+000	4.272598939E+000	2.154564083E+000	2.651102740E+000	8.127048608E-001	1.983098268E+000	5.256576491E+000	4.271971261E+000	2.154190405E+000	2.650688862E+000	8.126907823E-001	
1.043139600E+004	3.840115329E-001	4.725706655E-001	8.988251239E-002	1.982864243E+000	5.257648601E+000	4.272372041E+000	2.154646772E+000	2.651542393E+000	8.126012911E-001	1.982787806E+000	5.255629401E+000	4.270392262E+000	2.153731352E+000	2.650626247E+000	8.125367935E-001	1.983357862E+000	5.259249186E+000	4.272815193E+000	2.154333958E+000	2.651689483E+000	8.124382478E-001	
1.047517800E+004	3.768964878E-001	4.639727439E-001	8.827548022E-002	1.982583934E+000	5.255963974E+000	4.269548994E+000	2.153527485E+000	2.651067570E+000	8.123246306E-001	1.984505670E+000	5.260442764E+000	4.274391397E+000	2.153882179E+000	2.650757235E+000	8.125535414E-001	1.983556184E+000	5.256908764E+000	4.271783876E+000	2.153598628E+000	2.650244448E+000	8.126037692E-001	
1.051899700E+004	3.705844765E-001	4.561818238E-001	8.680256152E-002	1.981968370E+000	5.255395876E+000	4.269280422E+000	2.154060825E+000	2.651604311E+000	8.123613375E-001	1.983182453E+000	5.256724943E+000	4.271807900E+000	2.154016588E+000	2.650651197E+000	8.126367551E-001	1.982823739E+000	5.257268047E+000	4.271303581E+000	2.154151929E+000	2.651404633E+000	8.124568773E-001	
1.056279600E+004	3.659074921E-001	4.502996349E-001	8.565213305E-002	1.982128172E+000	5.257307891E+000	4.272018443E+000	2.155268516E+000	2.652355163E+000	8.125866949E-001	1.983286388E+000	5.258107413E+000	4.273845311E+000	2.154930996E+000	2.651209348E+000	8.128105753E-001	1.983660377E+000	5.258897898E+000	4.271950245E+000	2.153569379E+000	2.651108002E+000	8.123280445E-001	
1.060658900E+004	3.606589734E-001	4.438697368E-001	8.441046351E-002	1.983538155E+000	5.258468184E+000	4.272680878E+000	2.154070426E+000	2.651054718E+000	8.125333706E-001	1.983820508E+000	5.258438114E+000	4.272569254E+000	2.153707574E+000	2.650662241E+000	8.125167894E-001	1.983207879E+000	5.257596103E+000	4.272073252E+000	2.154122771E+000	2.651056482E+000	8.125525750E-001	
1.065043000E+004	3.558514474E-001	4.379169064E-001	8.333093187E-002	1.982437829E+000	5.255154318E+000	4.270340429E+000	2.154085423E+000	2.650854540E+000	8.126003864E-001	1.983607644E+000	5.258803784E+000	4.273065501E+000	2.154188865E+000	2.651131033E+000	8.125546562E-001	1.984036439E+000	5.259547896E+000	4.274203459E+000	2.154296854E+000	2.650933114E+000	8.126560578E-001	
1.069425900E+004	3.478644925E-001	4.281655497E-001	8.145861587E-002	1.983050423E+000	5.256234042E+000	4.270444431E+000	2.153472439E+000	2.650580127E+000	8.124532502E-001	1.983387798E+000	5.257955567E+000	4.272987776E+000	2.154388456E+000	2.650997234E+000	8.126709559E-001	1.983761023E+000	5.260102455E+000	4.273538141E+000	2.154260565E+000	2.651580707E+000	8.124438976E-001	

1.091303500E+004	3.232578169E-001	3.978757180E-001	7.567114597E-002	1.983436995E+000	5.257958141E+000	4.271876853E+000	2.153774918E+000	2.650932776E+000	8.124592738E-001	1.982866431E+000	5.255865120E+000	4.271984635E+000	2.154449018E+000	2.650640021E+000	8.128033231E-001	1.983531648E+000	5.255762129E+000	4.271562593E+000	2.153513707E+000	2.649699153E+000	8.127389498E-001	
1.095687000E+004	3.176685790E-001	3.909531780E-001	7.431377793E-002	1.984123548E+000	5.260843801E+000	4.274692901E+000	2.154448953E+000	2.651469867E+000	8.125489110E-001	1.983739437E+000	5.258729697E+000	4.273647969E+000	2.154339370E+000	2.650917555E+000	8.126768658E-001	1.983519784E+000	5.256744658E+000	4.271925432E+000	2.153709515E+000	2.650210348E+000	8.126560657E-001	
1.100071300E+004	3.116539731E-001	3.835704542E-001	7.292031543E-002	1.983789775E+000	5.260131582E+000	4.273897764E+000	2.154410622E+000	2.651556959E+000	8.125077666E-001	1.982778752E+000	5.256510069E+000	4.271193223E+000	2.154145145E+000	2.651082509E+000	8.125530375E-001	1.982909530E+000	5.255538494E+000	4.270275708E+000	2.153540363E+000	2.650417689E+000	8.125286710E-001	
1.104456100E+004	3.083630673E-001	3.794645101E-001	7.217565818E-002	1.983259794E+000	5.257513678E+000	4.272397025E+000	2.154229637E+000	2.650945527E+000	8.126268968E-001	1.983191015E+000	5.256027591E+000	4.271560819E+000	2.153882700E+000	2.650288122E+000	8.126975638E-001	1.983311333E+000	5.258127031E+000	4.272402224E+000	2.154176278E+000	2.651185896E+000	8.125330937E-001	
1.108839100E+004	3.053442001E-001	3.758222653E-001	7.143005298E-002	1.984069082E+000	5.261402584E+000	4.274730136E+000	2.154526863E+000	2.651824289E+000	8.124696919E-001	1.982888877E+000	5.256125308E+000	4.271581791E+000	2.154221470E+000	2.650741233E+000	8.126864451E-001	1.983515290E+000	5.257579193E+000	4.272747201E+000	2.154128694E+000	2.650637089E+000	8.126833746E-001	
1.113223600E+004	3.018032651E-001	3.713947049E-001	7.066371108E-002	1.982084389E+000	5.255805267E+000	4.270979551E+000	2.154791983E+000	2.651655649E+000	8.126213462E-001	1.984048101E+000	5.259200908E+000	4.273356675E+000	2.153857396E+000	2.650742644E+000	8.125486647E-001	1.983892597E+000	5.260563140E+000	4.274264751E+000	2.154483946E+000	2.651637063E+000	8.125108733E-001	
1.117609800E+004	2.969299498E-001	3.654201109E-001	6.949765325E-002	1.983392554E+000	5.258020865E+000	4.272517645E+000	2.154146256E+000	2.651023800E+000	8.125714512E-001	1.983154595E+000	5.258230774E+000	4.272601985E+000	2.154447261E+000	2.651447742E+000	8.125550530E-001	1.983452288E+000	5.256840186E+000	4.270629286E+000	2.153129325E+000	2.650348696E+000	8.123947344E-001	
1.121995900E+004	2.924789530E-001	3.599374251E-001	6.844911397E-002	1.983025635E+000	5.258467265E+000	4.272939941E+000	2.154757793E+000	2.651739429E+000	8.125827785E-001	1.982355151E+000	5.257386986E+000	4.271777659E+000	2.154900274E+000	2.652091369E+000	8.125286707E-001	1.983562740E+000	5.258055608E+000	4.272914380E+000	2.154161447E+000	2.650813863E+000	8.126415350E-001	
1.126378800E+004	2.866596021E-001	3.527605758E-001	6.706533474E-002	1.983844574E+000	5.259954001E+000	4.274333428E+000	2.154570718E+000	2.651394203E+000	8.126180242E-001	1.983640703E+000	5.258466274E+000	4.273684617E+000	2.154465076E+000	2.650916704E+000	8.127245463E-001	1.982509610E+000	5.257604158E+000	4.271430109E+000	2.154557077E+000	2.651994287E+000	8.124290039E-001	
1.130763700E+004	2.811433885E-001	3.458411649E-001	6.578886779E-002	1.983139626E+000	5.256834120E+000	4.273418861E+000	2.154875433E+000	2.650763492E+000	8.129263286E-001	1.983420119E+000	5.258794925E+000	4.274036259E+000	2.154881973E+000	2.651377222E+000	8.127406222E-001	1.982108674E+000	5.257660981E+000	4.271781708E+000	2.155170280E+000	2.652559392E+000	8.124870970E-001	

1.151659600E+004	2.517995787E-001	3.097955628E-001	5.888552925E-002	1.984095077E+000	5.260979509E+000	4.276085855E+000	2.155181928E+000	2.651576313E+000	8.127927218E-001	1.982727758E+000	5.257130310E+000	4.270957687E+000	2.154081754E+000	2.651463514E+000	8.124123686E-001	1.982903437E+000	5.256715260E+000	4.272786798E+000	2.154813350E+000	2.651019289E+000	8.128244706E-001	
1.156045600E+004	2.486229012E-001	3.059817707E-001	5.816750448E-002	1.984166147E+000	5.260355819E+000	4.274257654E+000	2.154183338E+000	2.651167004E+000	8.125415468E-001	1.984001949E+000	5.259714549E+000	4.275063854E+000	2.154767972E+000	2.651063197E+000	8.127938910E-001	1.984394629E+000	5.262274000E+000	4.276003230E+000	2.154814958E+000	2.651828382E+000	8.125770779E-001	
1.160433200E+004	2.430662723E-001	2.990965331E-001	5.685020617E-002	1.983695643E+000	5.261133657E+000	4.275556567E+000	2.155349074E+000	2.652187939E+000	8.126683040E-001	1.983119252E+000	5.258767435E+000	4.273361388E+000	2.154868590E+000	2.651765611E+000	8.126165382E-001	1.984475205E+000	5.261431518E+000	4.274756274E+000	2.154099111E+000	2.651296174E+000	8.124701918E-001	
1.164817900E+004	2.367062255E-001	2.913209557E-001	5.535953033E-002	1.984492548E+000	5.262345145E+000	4.275799019E+000	2.154605732E+000	2.651733387E+000	8.125272860E-001	1.985270148E+000	5.259948668E+000	4.274512707E+000	2.153113878E+000	2.649487613E+000	8.126529321E-001	1.985245223E+000	5.264162458E+000	4.277381783E+000	2.154586110E+000	2.651643433E+000	8.125474503E-001	
1.169203800E+004	2.309093442E-001	2.841308777E-001	5.399679954E-002	1.984160722E+000	5.261994787E+000	4.276352416E+000	2.155244971E+000	2.652000279E+000	8.126865551E-001	1.984446046E+000	5.259688393E+000	4.274627345E+000	2.154065793E+000	2.650456738E+000	8.127149417E-001	1.984409940E+000	5.262658507E+000	4.276955181E+000	2.155278048E+000	2.652001686E+000	8.126985962E-001	
1.173585400E+004	2.250858668E-001	2.768949264E-001	5.261382671E-002	1.984424634E+000	5.262778698E+000	4.278074431E+000	2.155826106E+000	2.652042617E+000	8.128927087E-001	1.983639119E+000	5.259177055E+000	4.275263563E+000	2.155262781E+000	2.651277143E+000	8.129149329E-001	1.984702397E+000	5.263701837E+000	4.278552875E+000	2.155765460E+000	2.652136584E+000	8.128410400E-001	
1.177968000E+004	2.205207658E-001	2.712835944E-001	5.155885151E-002	1.984660173E+000	5.261629895E+000	4.277069006E+000	2.155063654E+000	2.651149031E+000	8.128791062E-001	1.983714317E+000	5.260802726E+000	4.276882930E+000	2.155997410E+000	2.651996147E+000	8.129715468E-001	1.985563988E+000	5.264600998E+000	4.278114612E+000	2.154609289E+000	2.651438599E+000	8.126189646E-001	
1.182349500E+004	2.146688545E-001	2.641048073E-001	5.019168290E-002	1.983850179E+000	5.261923731E+000	4.276980610E+000	2.155898996E+000	2.652379593E+000	8.128169142E-001	1.984405903E+000	5.263271733E+000	4.278065152E+000	2.155841779E+000	2.652316103E+000	8.128147984E-001	1.984777167E+000	5.262249129E+000	4.276305795E+000	2.154552092E+000	2.651304750E+000	8.126384157E-001	
1.186731900E+004	2.078905797E-001	2.557171400E-001	4.858855104E-002	1.985118658E+000	5.262909358E+000	4.278591876E+000	2.155333062E+000	2.651181247E+000	8.129708465E-001	1.983355229E+000	5.260681595E+000	4.275208859E+000	2.155543695E+000	2.652415219E+000	8.126720429E-001	1.984709758E+000	5.262370922E+000	4.275406389E+000	2.154172101E+000	2.651456164E+000	8.124486952E-001	
1.191114000E+004	2.027997835E-001	2.495478605E-001	4.739171480E-002	1.985755181E+000	5.265643193E+000	4.279224424E+000	2.154960725E+000	2.651708147E+000	8.126688930E-001	1.984140124E+000	5.261790843E+000	4.278010571E+000	2.156103049E+000	2.651925022E+000	8.130331856E-001	1.985002204E+000	5.264580846E+000	4.279888245E+000	2.156112591E+000	2.652178842E+000	8.129589743E-001	

